IDWD Research and Analysis,,,,,,,,,,
,,,,,,,,,,
Unemployment Insurance (UI) Claims,,,,,,,,,,
,,,,,,,,,,
Geography,State Fips,County Fips,Year,Month,Month Code,week,Initial Claims,Disclosure Code,Pct. Change from Same,Disclosure Code
,,,,,,,,,Week Last Year,
"Gibson County, IN",18,51,2019,October,10,41,13,,100.00%,
"Gibson County, IN",18,51,2019,October,10,42,,(D),,(D)
"Gibson County, IN",18,51,2019,October,10,43,11,,,
"Gibson County, IN",18,51,2019,November,11,44,,(D),,(D)
"Gibson County, IN",18,51,2019,November,11,45,15,,,
"Gibson County, IN",18,51,2019,November,11,46,,(D),,(D)
"Gibson County, IN",18,51,2019,November,11,47,13,,100.00%,
"Gibson County, IN",18,51,2019,November,11,48,,(D),,(D)
"Gibson County, IN",18,51,2019,December,12,49,18,,100.00%,
"Gibson County, IN",18,51,2019,December,12,50,19,,58.30%,
"Gibson County, IN",18,51,2019,December,12,51,15,,50.00%,
"Gibson County, IN",18,51,2019,December,12,52,14,,-30.00%,
"Grant County, IN",18,53,2019,January,1,1,31,,-49.20%,
"Grant County, IN",18,53,2019,January,1,2,65,,4.80%,
"Grant County, IN",18,53,2019,January,1,3,25,,-10.70%,
"Grant County, IN",18,53,2019,January,1,4,21,,-46.20%,
"Grant County, IN",18,53,2019,February,2,5,23,,-20.70%,
"Grant County, IN",18,53,2019,February,2,6,23,,-14.80%,
"Grant County, IN",18,53,2019,February,2,7,25,,-13.80%,
"Grant County, IN",18,53,2019,February,2,8,14,,-36.40%,
"Grant County, IN",18,53,2019,March,3,9,14,,-50.00%,
"Grant County, IN",18,53,2019,March,3,10,22,,10.00%,
"Grant County, IN",18,53,2019,March,3,11,19,,-24.00%,
"Grant County, IN",18,53,2019,March,3,12,22,,-8.30%,
"Grant County, IN",18,53,2019,March,3,13,21,,,
"Grant County, IN",18,53,2019,April,4,14,44,,29.40%,
"Grant County, IN",18,53,2019,April,4,15,42,,-8.70%,
"Grant County, IN",18,53,2019,April,4,16,47,,123.80%,
"Grant County, IN",18,53,2019,April,4,17,16,,,
"Grant County, IN",18,53,2019,May,5,18,17,,-32.00%,
"Grant County, IN",18,53,2019,May,5,19,27,,-6.90%,
"Grant County, IN",18,53,2019,May,5,20,18,,20.00%,
"Grant County, IN",18,53,2019,May,5,21,13,,-38.10%,
"Grant County, IN",18,53,2019,June,6,22,19,,-40.60%,
"Grant County, IN",18,53,2019,June,6,23,23,,9.50%,
"Grant County, IN",18,53,2019,June,6,24,29,,20.80%,
"Grant County, IN",18,53,2019,June,6,25,15,,-40.00%,
"Grant County, IN",18,53,2019,June,6,26,13,,-35.00%,
"Grant County, IN",18,53,2019,July,7,27,20,,-55.60%,
"Grant County, IN",18,53,2019,July,7,28,39,,25.80%,
"Grant County, IN",18,53,2019,July,7,29,14,,-48.10%,
"Grant County, IN",18,53,2019,July,7,30,22,,-12.00%,
"Grant County, IN",18,53,2019,August,8,31,13,,-50.00%,
"Grant County, IN",18,53,2019,August,8,32,21,,-30.00%,
"Grant County, IN",18,53,2019,August,8,33,24,,-7.70%,
"Grant County, IN",18,53,2019,August,8,34,16,,-27.30%,
"Grant County, IN",18,53,2019,August,8,35,18,,-65.40%,
"Grant County, IN",18,53,2019,September,9,36,18,,-40.00%,
"Grant County, IN",18,53,2019,September,9,37,23,,27.80%,
"Grant County, IN",18,53,2019,September,9,38,66,,560.00%,
"Grant County, IN",18,53,2019,September,9,39,30,,50.00%,
"Grant County, IN",18,53,2019,October,10,40,26,,73.30%,
"Grant County, IN",18,53,2019,October,10,41,46,,76.90%,
"Grant County, IN",18,53,2019,October,10,42,31,,-8.80%,
"Grant County, IN",18,53,2019,October,10,43,23,,-43.90%,
"Grant County, IN",18,53,2019,November,11,44,31,,-6.10%,
"Grant County, IN",18,53,2019,November,11,45,24,,-20.00%,
"Grant County, IN",18,53,2019,November,11,46,28,,21.70%,
"Grant County, IN",18,53,2019,November,11,47,36,,71.40%,
"Grant County, IN",18,53,2019,November,11,48,18,,-55.00%,
"Grant County, IN",18,53,2019,December,12,49,36,,5.90%,
"Grant County, IN",18,53,2019,December,12,50,34,,-19.00%,
"Grant County, IN",18,53,2019,December,12,51,43,,-8.50%,
"Grant County, IN",18,53,2019,December,12,52,31,,-35.40%,
"Greene County, IN",18,55,2019,January,1,1,32,,-47.50%,
"Greene County, IN",18,55,2019,January,1,2,28,,-33.30%,
"Greene County, IN",18,55,2019,January,1,3,25,,8.70%,
"Greene County, IN",18,55,2019,January,1,4,36,,12.50%,
"Greene County, IN",18,55,2019,February,2,5,29,,81.30%,
"Greene County, IN",18,55,2019,February,2,6,20,,5.30%,
"Greene County, IN",18,55,2019,February,2,7,13,,-7.10%,
"Greene County, IN",18,55,2019,February,2,8,16,,23.10%,
"Greene County, IN",18,55,2019,March,3,9,12,,,
"Greene County, IN",18,55,2019,March,3,10,13,,18.20%,
"Greene County, IN",18,55,2019,March,3,11,17,,41.70%,
"Greene County, IN",18,55,2019,March,3,12,,(D),,(D)
"Greene County, IN",18,55,2019,March,3,13,,(D),,(D)
"Greene County, IN",18,55,2019,April,4,14,10,,-54.50%,
"Greene County, IN",18,55,2019,April,4,15,11,,-8.30%,
"Greene County, IN",18,55,2019,April,4,16,12,,,
"Greene County, IN",18,55,2019,April,4,17,,(D),,(D)
"Greene County, IN",18,55,2019,May,5,18,17,,21.40%,
"Greene County, IN",18,55,2019,May,5,19,,(D),,(D)
"Greene County, IN",18,55,2019,May,5,20,22,,83.30%,
"Greene County, IN",18,55,2019,May,5,21,15,,,
"Greene County, IN",18,55,2019,June,6,22,10,,-33.30%,
"Greene County, IN",18,55,2019,June,6,23,11,,-35.30%,
"Greene County, IN",18,55,2019,June,6,24,11,,-35.30%,
"Greene County, IN",18,55,2019,June,6,25,10,,-41.20%,
"Greene County, IN",18,55,2019,June,6,26,12,,9.10%,
"Greene County, IN",18,55,2019,July,7,27,11,,-15.40%,
"Greene County, IN",18,55,2019,July,7,28,18,,20.00%,
"Greene County, IN",18,55,2019,July,7,29,,(D),,(D)
"Greene County, IN",18,55,2019,July,7,30,,(D),,(D)
"Greene County, IN",18,55,2019,August,8,31,,(D),,(D)
"Greene County, IN",18,55,2019,August,8,32,10,,100.00%,
"Greene County, IN",18,55,2019,August,8,33,11,,-31.30%,
"Greene County, IN",18,55,2019,August,8,34,13,,100.00%,
"Greene County, IN",18,55,2019,August,8,35,,(D),,(D)
"Greene County, IN",18,55,2019,September,9,36,12,,100.00%,
"Greene County, IN",18,55,2019,September,9,37,,(D),,(D)
"Greene County, IN",18,55,2019,September,9,38,,(D),,(D)
"Greene County, IN",18,55,2019,September,9,39,,(D),,(D)
"Greene County, IN",18,55,2019,October,10,40,14,,-30.00%,
"Greene County, IN",18,55,2019,October,10,41,17,,30.80%,
"Greene County, IN",18,55,2019,October,10,42,,(D),,(D)
"Greene County, IN",18,55,2019,October,10,43,12,,-14.30%,
"Greene County, IN",18,55,2019,November,11,44,13,,8.30%,
"Greene County, IN",18,55,2019,November,11,45,23,,76.90%,
"Greene County, IN",18,55,2019,November,11,46,21,,-22.20%,
"Greene County, IN",18,55,2019,November,11,47,10,,-41.20%,
"Greene County, IN",18,55,2019,November,11,48,17,,-37.00%,
"Greene County, IN",18,55,2019,December,12,49,19,,-34.50%,
"Greene County, IN",18,55,2019,December,12,50,21,,,
"Greene County, IN",18,55,2019,December,12,51,27,,-15.60%,
"Greene County, IN",18,55,2019,December,12,52,31,,10.70%,
"Hamilton County, IN",18,57,2019,January,1,1,107,,-27.20%,
"Hamilton County, IN",18,57,2019,January,1,2,90,,-18.90%,
"Hamilton County, IN",18,57,2019,January,1,3,91,,7.10%,
"Hamilton County, IN",18,57,2019,January,1,4,58,,-45.30%,
"Hamilton County, IN",18,57,2019,February,2,5,63,,-33.70%,
"Hamilton County, IN",18,57,2019,February,2,6,65,,-13.30%,
"Hamilton County, IN",18,57,2019,February,2,7,56,,-15.20%,
"Hamilton County, IN",18,57,2019,February,2,8,47,,-34.70%,
"Hamilton County, IN",18,57,2019,March,3,9,50,,-39.00%,
"Hamilton County, IN",18,57,2019,March,3,10,61,,-3.20%,
"Hamilton County, IN",18,57,2019,March,3,11,64,,-5.90%,
"Hamilton County, IN",18,57,2019,March,3,12,55,,-24.70%,
"Hamilton County, IN",18,57,2019,March,3,13,51,,-13.60%,
"Hamilton County, IN",18,57,2019,April,4,14,89,,34.80%,
"Hamilton County, IN",18,57,2019,April,4,15,55,,-20.30%,
"Hamilton County, IN",18,57,2019,April,4,16,74,,15.60%,
"Hamilton County, IN",18,57,2019,April,4,17,44,,-4.30%,
"Hamilton County, IN",18,57,2019,May,5,18,42,,-37.30%,
"Hamilton County, IN",18,57,2019,May,5,19,57,,3.60%,
"Hamilton County, IN",18,57,2019,May,5,20,39,,-36.10%,
"Hamilton County, IN",18,57,2019,May,5,21,53,,-7.00%,
"Hamilton County, IN",18,57,2019,June,6,22,42,,-20.80%,
"Hamilton County, IN",18,57,2019,June,6,23,40,,-39.40%,
"Hamilton County, IN",18,57,2019,June,6,24,37,,-24.50%,
"Hamilton County, IN",18,57,2019,June,6,25,37,,-42.20%,
"Hamilton County, IN",18,57,2019,June,6,26,48,,20.00%,
"Hamilton County, IN",18,57,2019,July,7,27,37,,-41.30%,
"Hamilton County, IN",18,57,2019,July,7,28,57,,-25.00%,
"Hamilton County, IN",18,57,2019,July,7,29,47,,-20.30%,
"Hamilton County, IN",18,57,2019,July,7,30,47,,-25.40%,
"Hamilton County, IN",18,57,2019,August,8,31,40,,-48.70%,
"Hamilton County, IN",18,57,2019,August,8,32,53,,-13.10%,
"Hamilton County, IN",18,57,2019,August,8,33,42,,-10.60%,
"Hamilton County, IN",18,57,2019,August,8,34,55,,14.60%,
"Hamilton County, IN",18,57,2019,August,8,35,52,,-50.00%,
"Hamilton County, IN",18,57,2019,September,9,36,32,,-36.00%,
"Hamilton County, IN",18,57,2019,September,9,37,47,,-11.30%,
"Hamilton County, IN",18,57,2019,September,9,38,41,,-36.90%,
"Hamilton County, IN",18,57,2019,September,9,39,36,,-21.70%,
"Hamilton County, IN",18,57,2019,October,10,40,56,,-8.20%,
"Hamilton County, IN",18,57,2019,October,10,41,63,,26.00%,
"Hamilton County, IN",18,57,2019,October,10,42,45,,-13.50%,
"Hamilton County, IN",18,57,2019,October,10,43,51,,-15.00%,
"Hamilton County, IN",18,57,2019,November,11,44,54,,-5.30%,
"Hamilton County, IN",18,57,2019,November,11,45,48,,-11.10%,
"Hamilton County, IN",18,57,2019,November,11,46,57,,-3.40%,
"Hamilton County, IN",18,57,2019,November,11,47,77,,133.30%,
"Hamilton County, IN",18,57,2019,November,11,48,32,,-48.40%,
"Hamilton County, IN",18,57,2019,December,12,49,75,,17.20%,
"Hamilton County, IN",18,57,2019,December,12,50,85,,49.10%,
"Hamilton County, IN",18,57,2019,December,12,51,78,,23.80%,
"Hamilton County, IN",18,57,2019,December,12,52,56,,-24.30%,
"Hancock County, IN",18,59,2019,January,1,1,33,,-56.60%,
"Hancock County, IN",18,59,2019,January,1,2,45,,-25.00%,
"Hancock County, IN",18,59,2019,January,1,3,34,,-22.70%,
"Hancock County, IN",18,59,2019,January,1,4,47,,46.90%,
"Hancock County, IN",18,59,2019,February,2,5,27,,35.00%,
"Hancock County, IN",18,59,2019,February,2,6,39,,69.60%,
"Hancock County, IN",18,59,2019,February,2,7,20,,-20.00%,
"Hancock County, IN",18,59,2019,February,2,8,22,,10.00%,
"Hancock County, IN",18,59,2019,March,3,9,13,,-53.60%,
"Hancock County, IN",18,59,2019,March,3,10,27,,58.80%,
"Hancock County, IN",18,59,2019,March,3,11,17,,-15.00%,
"Hancock County, IN",18,59,2019,March,3,12,19,,46.20%,
"Hancock County, IN",18,59,2019,March,3,13,14,,,
"Hancock County, IN",18,59,2019,April,4,14,18,,-35.70%,
"Hancock County, IN",18,59,2019,April,4,15,20,,-33.30%,
"Hancock County, IN",18,59,2019,April,4,16,,(D),,(D)
"Hancock County, IN",18,59,2019,April,4,17,19,,100.00%,
"Hancock County, IN",18,59,2019,May,5,18,18,,5.90%,
"Hancock County, IN",18,59,2019,May,5,19,21,,31.30%,
"Hancock County, IN",18,59,2019,May,5,20,16,,-38.50%,
"Hancock County, IN",18,59,2019,May,5,21,18,,12.50%,
"Hancock County, IN",18,59,2019,June,6,22,18,,38.50%,
"Hancock County, IN",18,59,2019,June,6,23,14,,-39.10%,
"Hancock County, IN",18,59,2019,June,6,24,23,,27.80%,
"Hancock County, IN",18,59,2019,June,6,25,,(D),,(D)
"Hancock County, IN",18,59,2019,June,6,26,22,,22.20%,
"Hancock County, IN",18,59,2019,July,7,27,13,,-45.80%,
"Hancock County, IN",18,59,2019,July,7,28,22,,-15.40%,
"Hancock County, IN",18,59,2019,July,7,29,14,,16.70%,
"Hancock County, IN",18,59,2019,July,7,30,13,,,
"Hancock County, IN",18,59,2019,August,8,31,14,,-22.20%,
"Hancock County, IN",18,59,2019,August,8,32,13,,-18.80%,
"Hancock County, IN",18,59,2019,August,8,33,21,,-4.50%,
"Hancock County, IN",18,59,2019,August,8,34,14,,-6.70%,
"Hancock County, IN",18,59,2019,August,8,35,16,,-5.90%,
"Hancock County, IN",18,59,2019,September,9,36,11,,-52.20%,
"Hancock County, IN",18,59,2019,September,9,37,11,,-54.20%,
"Hancock County, IN",18,59,2019,September,9,38,18,,-14.30%,
"Hancock County, IN",18,59,2019,September,9,39,19,,-9.50%,
"Hancock County, IN",18,59,2019,October,10,40,12,,-29.40%,
"Hancock County, IN",18,59,2019,October,10,41,13,,-48.00%,
"Hancock County, IN",18,59,2019,October,10,42,10,,-52.40%,
"Hancock County, IN",18,59,2019,October,10,43,17,,,
"Hancock County, IN",18,59,2019,November,11,44,26,,30.00%,
"Hancock County, IN",18,59,2019,November,11,45,17,,-29.20%,
"Hancock County, IN",18,59,2019,November,11,46,28,,3.70%,
"Hancock County, IN",18,59,2019,November,11,47,26,,52.90%,
"Hancock County, IN",18,59,2019,November,11,48,23,,-20.70%,
"Hancock County, IN",18,59,2019,December,12,49,32,,-8.60%,
"Hancock County, IN",18,59,2019,December,12,50,37,,42.30%,
"Hancock County, IN",18,59,2019,December,12,51,35,,25.00%,
"Hancock County, IN",18,59,2019,December,12,52,27,,,
"Harrison County, IN",18,61,2019,January,1,1,28,,-39.10%,
"Harrison County, IN",18,61,2019,January,1,2,34,,-2.90%,
"Harrison County, IN",18,61,2019,January,1,3,28,,16.70%,
"Harrison County, IN",18,61,2019,January,1,4,26,,52.90%,
"Harrison County, IN",18,61,2019,February,2,5,20,,33.30%,
"Harrison County, IN",18,61,2019,February,2,6,,(D),,(D)
"Harrison County, IN",18,61,2019,February,2,7,,(D),,(D)
"Harrison County, IN",18,61,2019,February,2,8,,(D),,(D)
"Harrison County, IN",18,61,2019,March,3,9,,(D),,(D)
"Harrison County, IN",18,61,2019,March,3,10,,(D),,(D)
"Harrison County, IN",18,61,2019,March,3,11,,(D),,(D)
"Harrison County, IN",18,61,2019,March,3,12,,(D),,(D)
"Harrison County, IN",18,61,2019,March,3,13,12,,-7.70%,
"Harrison County, IN",18,61,2019,April,4,14,13,,-35.00%,
"Harrison County, IN",18,61,2019,April,4,15,14,,7.70%,
"Harrison County, IN",18,61,2019,April,4,16,,(D),,(D)
"Harrison County, IN",18,61,2019,April,4,17,,(D),,(D)
"Harrison County, IN",18,61,2019,May,5,18,,(D),,(D)
"Harrison County, IN",18,61,2019,May,5,19,,(D),,(D)
"Harrison County, IN",18,61,2019,May,5,20,10,,100.00%,
"Harrison County, IN",18,61,2019,May,5,21,,(D),,(D)
"Harrison County, IN",18,61,2019,June,6,22,,(D),,(D)
"Harrison County, IN",18,61,2019,June,6,23,,(D),,(D)
"Harrison County, IN",18,61,2019,June,6,24,,(D),,(D)
"Harrison County, IN",18,61,2019,June,6,25,,(D),,(D)
"Harrison County, IN",18,61,2019,June,6,26,20,,-13.00%,
"Harrison County, IN",18,61,2019,July,7,27,11,,-60.70%,
"Harrison County, IN",18,61,2019,July,7,28,,(D),,(D)
"Harrison County, IN",18,61,2019,July,7,29,10,,,
"Harrison County, IN",18,61,2019,July,7,30,,(D),,(D)
"Harrison County, IN",18,61,2019,August,8,31,10,,,
"Harrison County, IN",18,61,2019,August,8,32,,(D),,(D)
"Harrison County, IN",18,61,2019,August,8,33,10,,100.00%,
"Harrison County, IN",18,61,2019,August,8,34,,(D),,(D)
"Harrison County, IN",18,61,2019,August,8,35,,(D),,(D)
"Harrison County, IN",18,61,2019,September,9,36,,(D),,(D)
"Harrison County, IN",18,61,2019,September,9,37,,(D),,(D)
"Harrison County, IN",18,61,2019,September,9,38,,(D),,(D)
"Harrison County, IN",18,61,2019,September,9,39,,(D),,(D)
"Harrison County, IN",18,61,2019,October,10,40,11,,100.00%,
"Harrison County, IN",18,61,2019,October,10,41,30,,100.00%,
"Harrison County, IN",18,61,2019,October,10,42,22,,100.00%,
"Harrison County, IN",18,61,2019,October,10,43,11,,100.00%,
"Harrison County, IN",18,61,2019,November,11,44,,(D),,(D)
"Harrison County, IN",18,61,2019,November,11,45,,(D),,(D)
"Harrison County, IN",18,61,2019,November,11,46,14,,100.00%,
"Harrison County, IN",18,61,2019,November,11,47,19,,90.00%,
"Harrison County, IN",18,61,2019,November,11,48,,(D),,(D)
"Harrison County, IN",18,61,2019,December,12,49,25,,92.30%,
"Harrison County, IN",18,61,2019,December,12,50,13,,-7.10%,
"Harrison County, IN",18,61,2019,December,12,51,21,,40.00%,
"Harrison County, IN",18,61,2019,December,12,52,20,,5.30%,
"Hendricks County, IN",18,63,2019,January,1,1,71,,-31.10%,
"Hendricks County, IN",18,63,2019,January,1,2,79,,-10.20%,
"Hendricks County, IN",18,63,2019,January,1,3,48,,4.30%,
"Hendricks County, IN",18,63,2019,January,1,4,45,,-27.40%,
"Hendricks County, IN",18,63,2019,February,2,5,46,,12.20%,
"Hendricks County, IN",18,63,2019,February,2,6,54,,-10.00%,
"Hendricks County, IN",18,63,2019,February,2,7,36,,-12.20%,
"Hendricks County, IN",18,63,2019,February,2,8,41,,-6.80%,
"Hendricks County, IN",18,63,2019,March,3,9,31,,-27.90%,
"Hendricks County, IN",18,63,2019,March,3,10,37,,-9.80%,
"Hendricks County, IN",18,63,2019,March,3,11,24,,-22.60%,
"Hendricks County, IN",18,63,2019,March,3,12,28,,-33.30%,
"Hendricks County, IN",18,63,2019,March,3,13,26,,-31.60%,
"Hendricks County, IN",18,63,2019,April,4,14,48,,17.10%,
"Hendricks County, IN",18,63,2019,April,4,15,31,,-13.90%,
"Hendricks County, IN",18,63,2019,April,4,16,34,,,
"Hendricks County, IN",18,63,2019,April,4,17,39,,,
"Hendricks County, IN",18,63,2019,May,5,18,32,,-3.00%,
"Hendricks County, IN",18,63,2019,May,5,19,27,,-25.00%,
"Hendricks County, IN",18,63,2019,May,5,20,32,,28.00%,
"Hendricks County, IN",18,63,2019,May,5,21,26,,8.30%,
"Hendricks County, IN",18,63,2019,June,6,22,29,,-14.70%,
"Hendricks County, IN",18,63,2019,June,6,23,29,,-3.30%,
"Hendricks County, IN",18,63,2019,June,6,24,23,,-52.10%,
"Hendricks County, IN",18,63,2019,June,6,25,23,,-23.30%,
"Hendricks County, IN",18,63,2019,June,6,26,38,,40.70%,
"Hendricks County, IN",18,63,2019,July,7,27,24,,-29.40%,
"Hendricks County, IN",18,63,2019,July,7,28,31,,-3.10%,
"Hendricks County, IN",18,63,2019,July,7,29,31,,29.20%,
"Hendricks County, IN",18,63,2019,July,7,30,27,,,
"Hendricks County, IN",18,63,2019,August,8,31,22,,-40.50%,
"Hendricks County, IN",18,63,2019,August,8,32,36,,38.50%,
"Hendricks County, IN",18,63,2019,August,8,33,30,,-18.90%,
"Hendricks County, IN",18,63,2019,August,8,34,30,,-6.30%,
"Hendricks County, IN",18,63,2019,August,8,35,38,,52.00%,
"Hendricks County, IN",18,63,2019,September,9,36,27,,-22.90%,
"Hendricks County, IN",18,63,2019,September,9,37,32,,6.70%,
"Hendricks County, IN",18,63,2019,September,9,38,27,,-30.80%,
"Hendricks County, IN",18,63,2019,September,9,39,17,,-39.30%,
"Hendricks County, IN",18,63,2019,October,10,40,26,,-40.90%,
"Hendricks County, IN",18,63,2019,October,10,41,36,,-2.70%,
"Hendricks County, IN",18,63,2019,October,10,42,40,,42.90%,
"Hendricks County, IN",18,63,2019,October,10,43,31,,40.90%,
"Hendricks County, IN",18,63,2019,November,11,44,27,,-37.20%,
"Hendricks County, IN",18,63,2019,November,11,45,45,,28.60%,
"Hendricks County, IN",18,63,2019,November,11,46,38,,-2.60%,
"Hendricks County, IN",18,63,2019,November,11,47,42,,35.50%,
"Hendricks County, IN",18,63,2019,November,11,48,17,,-67.90%,
"Hendricks County, IN",18,63,2019,December,12,49,34,,-40.40%,
"Hendricks County, IN",18,63,2019,December,12,50,42,,16.70%,
"Hendricks County, IN",18,63,2019,December,12,51,49,,-7.50%,
"Hendricks County, IN",18,63,2019,December,12,52,33,,-35.30%,
"Henry County, IN",18,65,2019,January,1,1,41,,-24.10%,
"Henry County, IN",18,65,2019,January,1,2,37,,-37.30%,
"Henry County, IN",18,65,2019,January,1,3,24,,9.10%,
"Henry County, IN",18,65,2019,January,1,4,25,,-16.70%,
"Henry County, IN",18,65,2019,February,2,5,23,,-4.20%,
"Henry County, IN",18,65,2019,February,2,6,16,,-27.30%,
"Henry County, IN",18,65,2019,February,2,7,20,,42.90%,
"Henry County, IN",18,65,2019,February,2,8,24,,118.20%,
"Henry County, IN",18,65,2019,March,3,9,12,,-20.00%,
"Henry County, IN",18,65,2019,March,3,10,11,,-45.00%,
"Henry County, IN",18,65,2019,March,3,11,,(D),,(D)
"Henry County, IN",18,65,2019,March,3,12,11,,100.00%,
"Henry County, IN",18,65,2019,March,3,13,12,,100.00%,
"Henry County, IN",18,65,2019,April,4,14,19,,26.70%,
"Henry County, IN",18,65,2019,April,4,15,,(D),,(D)
"Henry County, IN",18,65,2019,April,4,16,19,,100.00%,
"Henry County, IN",18,65,2019,April,4,17,13,,100.00%,
"Henry County, IN",18,65,2019,May,5,18,19,,46.20%,
"Henry County, IN",18,65,2019,May,5,19,13,,30.00%,
"Henry County, IN",18,65,2019,May,5,20,11,,100.00%,
"Henry County, IN",18,65,2019,May,5,21,11,,-8.30%,
"Henry County, IN",18,65,2019,June,6,22,,(D),,(D)
"Henry County, IN",18,65,2019,June,6,23,14,,16.70%,
"Henry County, IN",18,65,2019,June,6,24,,(D),,(D)
"Henry County, IN",18,65,2019,June,6,25,,(D),,(D)
"Henry County, IN",18,65,2019,June,6,26,14,,16.70%,
"Henry County, IN",18,65,2019,July,7,27,,(D),,(D)
"Henry County, IN",18,65,2019,July,7,28,18,,50.00%,
"Henry County, IN",18,65,2019,July,7,29,,(D),,(D)
"Henry County, IN",18,65,2019,July,7,30,15,,100.00%,
"Henry County, IN",18,65,2019,August,8,31,,(D),,(D)
"Henry County, IN",18,65,2019,August,8,32,11,,-8.30%,
"Henry County, IN",18,65,2019,August,8,33,13,,18.20%,
"Henry County, IN",18,65,2019,August,8,34,13,,30.00%,
"Henry County, IN",18,65,2019,August,8,35,15,,-28.60%,
"Henry County, IN",18,65,2019,September,9,36,12,,9.10%,
"Henry County, IN",18,65,2019,September,9,37,,(D),,(D)
"Henry County, IN",18,65,2019,September,9,38,10,,-23.10%,
"Henry County, IN",18,65,2019,September,9,39,10,,-23.10%,
"Henry County, IN",18,65,2019,October,10,40,10,,-33.30%,
"Henry County, IN",18,65,2019,October,10,41,16,,23.10%,
"Henry County, IN",18,65,2019,October,10,42,22,,22.20%,
"Henry County, IN",18,65,2019,October,10,43,12,,-25.00%,
"Henry County, IN",18,65,2019,November,11,44,15,,-11.80%,
"Henry County, IN",18,65,2019,November,11,45,18,,20.00%,
"Henry County, IN",18,65,2019,November,11,46,20,,-4.80%,
"Henry County, IN",18,65,2019,November,11,47,16,,,
"Henry County, IN",18,65,2019,November,11,48,20,,100.00%,
"Henry County, IN",18,65,2019,December,12,49,26,,-3.70%,
"Henry County, IN",18,65,2019,December,12,50,22,,-12.00%,
"Henry County, IN",18,65,2019,December,12,51,28,,27.30%,
"Henry County, IN",18,65,2019,December,12,52,22,,-21.40%,
"Howard County, IN",18,67,2019,January,1,1,59,,-28.00%,
"Howard County, IN",18,67,2019,January,1,2,63,,-18.20%,
"Howard County, IN",18,67,2019,January,1,3,38,,-15.60%,
"Howard County, IN",18,67,2019,January,1,4,38,,15.20%,
"Howard County, IN",18,67,2019,February,2,5,39,,-9.30%,
"Howard County, IN",18,67,2019,February,2,6,32,,-23.80%,
"Howard County, IN",18,67,2019,February,2,7,26,,4.00%,
"Howard County, IN",18,67,2019,February,2,8,29,,11.50%,
"Howard County, IN",18,67,2019,March,3,9,31,,3.30%,
"Howard County, IN",18,67,2019,March,3,10,34,,9.70%,
"Howard County, IN",18,67,2019,March,3,11,24,,33.30%,
"Howard County, IN",18,67,2019,March,3,12,75,,27.10%,
"Howard County, IN",18,67,2019,March,3,13,155,,154.10%,
"Howard County, IN",18,67,2019,April,4,14,557,,1756.70%,
"Howard County, IN",18,67,2019,April,4,15,74,,-67.50%,
"Howard County, IN",18,67,2019,April,4,16,479,,964.40%,
"Howard County, IN",18,67,2019,April,4,17,40,,17.60%,
"Howard County, IN",18,67,2019,May,5,18,31,,-6.10%,
"Howard County, IN",18,67,2019,May,5,19,29,,11.50%,
"Howard County, IN",18,67,2019,May,5,20,34,,,
"Howard County, IN",18,67,2019,May,5,21,28,,3.70%,
"Howard County, IN",18,67,2019,June,6,22,28,,21.70%,
"Howard County, IN",18,67,2019,June,6,23,30,,,
"Howard County, IN",18,67,2019,June,6,24,29,,-12.10%,
"Howard County, IN",18,67,2019,June,6,25,30,,-45.50%,
"Howard County, IN",18,67,2019,June,6,26,38,,40.70%,
"Howard County, IN",18,67,2019,July,7,27,23,,-30.30%,
"Howard County, IN",18,67,2019,July,7,28,31,,6.90%,
"Howard County, IN",18,67,2019,July,7,29,32,,60.00%,
"Howard County, IN",18,67,2019,July,7,30,68,,223.80%,
"Howard County, IN",18,67,2019,August,8,31,27,,28.60%,
"Howard County, IN",18,67,2019,August,8,32,19,,5.60%,
"Howard County, IN",18,67,2019,August,8,33,29,,,
"Howard County, IN",18,67,2019,August,8,34,21,,-73.80%,
"Howard County, IN",18,67,2019,August,8,35,27,,-95.60%,
"Howard County, IN",18,67,2019,September,9,36,34,,-81.60%,
"Howard County, IN",18,67,2019,September,9,37,21,,-38.20%,
"Howard County, IN",18,67,2019,September,9,38,37,,12.10%,
"Howard County, IN",18,67,2019,September,9,39,26,,-27.80%,
"Howard County, IN",18,67,2019,October,10,40,23,,-43.90%,
"Howard County, IN",18,67,2019,October,10,41,37,,-7.50%,
"Howard County, IN",18,67,2019,October,10,42,25,,-86.30%,
"Howard County, IN",18,67,2019,October,10,43,34,,-90.10%,
"Howard County, IN",18,67,2019,November,11,44,35,,-73.50%,
"Howard County, IN",18,67,2019,November,11,45,32,,-56.20%,
"Howard County, IN",18,67,2019,November,11,46,49,,-2.00%,
"Howard County, IN",18,67,2019,November,11,47,40,,53.80%,
"Howard County, IN",18,67,2019,November,11,48,51,,21.40%,
"Howard County, IN",18,67,2019,December,12,49,63,,46.50%,
"Howard County, IN",18,67,2019,December,12,50,53,,-1.90%,
"Howard County, IN",18,67,2019,December,12,51,52,,-83.60%,
"Howard County, IN",18,67,2019,December,12,52,48,,-88.70%,
"Huntington County, IN",18,69,2019,January,1,1,32,,-31.90%,
"Huntington County, IN",18,69,2019,January,1,2,38,,18.80%,
"Huntington County, IN",18,69,2019,January,1,3,21,,75.00%,
"Huntington County, IN",18,69,2019,January,1,4,16,,33.30%,
